sleep_log_entry_id,timestamp,overall_score,composition_score,revitalization_score,duration_score,deep_sleep_in_minutes,resting_heart_rate,restlessness
40570306534,2023-03-15T06:31:30Z,84,,84,,89,75,0.11557296767874632
40557417220,2023-03-14T06:32:30Z,81,,81,,70,76,0.13500482160077146
40546435830,2023-03-13T06:29:30Z,72,,72,,59,74,0.11281489594742607
40534589039,2023-03-12T08:32:30Z,74,,74,,94,74,0.14142966948501154
40518852871,2023-03-11T07:45:30Z,67,,67,,84,72,0.16679841897233202
40508400724,2023-03-10T06:02:30Z,75,,75,,92,69,0.10385756676557864
40497306654,2023-03-09T06:27:00Z,71,,71,,102,67,0.12297426120114395
40484475816,2023-03-08T06:33:30Z,79,,79,,75,66,0.09264565425023878
40472394706,2023-03-07T06:34:30Z,80,,80,,69,65,0.0931174089068826
40453028825,2023-03-06T07:12:30Z,86,,86,,19,66,0.048287971905179985
40438500259,2023-03-05T08:12:30Z,81,,81,,45,65,0.09305873379099924
40424183426,2023-03-04T06:03:30Z,76,,76,,74,63,0.09052183173588925
40413465851,2023-03-03T06:28:30Z,84,,84,,64,64,0.07647628267182963
40396196338,2023-03-02T06:31:30Z,83,,83,,61,63,0.07135969141755062
40385704919,2023-03-01T06:32:30Z,85,,85,,68,64,0.06069651741293532
40371636295,2023-02-28T06:26:30Z,89,,89,,66,65,0.06482364156339371
40347547758,2023-02-26T08:39:30Z,73,,73,,67,64,0.11893434823977164
40334861961,2023-02-25T08:06:00Z,84,,84,,54,65,0.09748172217709179
40322276708,2023-02-24T06:27:30Z,83,,83,,81,65,0.05362462760675273
40308621787,2023-02-23T06:27:30Z,71,,71,,32,66,0.125
40295248185,2023-02-22T04:45:00Z,65,,65,,48,65,0.0852359208523592
40284048117,2023-02-21T06:24:30Z,77,,77,,64,66,0.09139213602550478
40270461355,2023-02-20T06:29:00Z,69,,69,,86,67,0.12289915966386554
40258116041,2023-02-19T07:45:00Z,84,,84,,73,67,0.10097431355181577
40247554353,2023-02-18T07:19:30Z,85,,85,,64,68,0.10882604970008569
40235513049,2023-02-17T06:59:30Z,83,,83,,73,69,0.09601634320735444
40218529188,2023-02-16T06:22:00Z,85,,85,,89,69,0.06141248720573183
40204613338,2023-02-15T06:28:00Z,81,,81,,64,69,0.06921241050119331
40190113732,2023-02-14T06:25:00Z,84,,84,,71,69,0.09311348205625607
40177519832,2023-02-13T06:18:30Z,78,,78,,80,68,0.11088082901554404
40166179287,2023-02-12T08:29:30Z,82,,82,,74,67,0.10898502495840266
40154026246,2023-02-11T08:32:00Z,83,,83,,96,67,0.09069212410501193
40140936993,2023-02-10T06:36:30Z,81,,81,,69,68,0.10684161199625117
40126692664,2023-02-09T06:33:30Z,83,,83,,67,68,0.08761329305135952
40111818308,2023-02-08T06:34:00Z,76,,76,,59,69,0.12436289500509684
40100317380,2023-02-07T06:36:30Z,80,,80,,44,69,0.11089108910891089
40087019276,2023-02-06T06:30:30Z,71,,71,,73,67,0.10232558139534884
40074823757,2023-02-05T07:56:00Z,90,,90,,129,68,0.08517350157728706
40062374707,2023-02-04T08:55:30Z,89,,89,,96,69,0.07201187824795843
40049569776,2023-02-03T06:24:30Z,85,,85,,120,69,0.07823470411233702
40036051947,2023-02-02T06:43:30Z,84,,84,,91,68,0.07366296670030273
40024551312,2023-02-01T06:43:00Z,77,,77,,64,66,0.0824847250509165
40010895396,2023-01-31T06:43:00Z,84,,84,,74,67,0.0947867298578199
39998434493,2023-01-30T06:06:00Z,76,,76,,61,66,0.09812568908489526
39987400814,2023-01-29T08:21:30Z,86,,86,,92,66,0.08987783595113438
39974343378,2023-01-28T07:40:30Z,86,,86,,103,68,0.11857018308631212
39961813649,2023-01-27T06:44:30Z,82,,82,,67,68,0.09368421052631579
39950919897,2023-01-26T06:46:30Z,80,,80,,85,67,0.08873379860418744
39935140579,2023-01-25T06:40:00Z,78,,78,,76,68,0.1062308478038815
39920416406,2023-01-24T06:39:30Z,82,,82,,97,68,0.07467204843592332
39908475396,2023-01-23T06:21:30Z,75,,75,,82,68,0.08792372881355932
39897429736,2023-01-22T08:32:30Z,83,,83,,103,68,0.11266375545851529
39885383433,2023-01-21T08:03:30Z,82,,82,,81,68,0.10882110469909316
39872582009,2023-01-20T07:27:30Z,77,,77,,70,67,0.09579230080572963
39858575475,2023-01-19T06:49:00Z,83,,83,,78,67,0.08826583592938733
39847135956,2023-01-18T06:39:00Z,84,,84,,83,66,0.09519321394910461
39832899767,2023-01-17T06:40:30Z,84,,84,,91,65,0.0615234375
39822164897,2023-01-16T06:39:30Z,75,,75,,81,66,0.10752688172043011
39810912924,2023-01-15T08:35:30Z,83,,83,,66,64,0.0867802108678021
39798293178,2023-01-14T07:52:30Z,91,,91,,122,65,0.07598253275109171
39785130391,2023-01-13T06:43:30Z,80,,80,,90,65,0.13216715257531583
39773029647,2023-01-12T06:45:00Z,84,,84,,94,66,0.0814299900695134
39759208113,2023-01-11T06:11:30Z,83,,83,,88,65,0.0718562874251497
39745958178,2023-01-10T07:16:30Z,72,,72,,45,65,0.11317073170731708
39735636554,2023-01-09T06:41:00Z,86,,86,,87,66,0.080078125
39710396670,2023-01-07T07:53:30Z,80,,80,,68,66,0.10263929618768329
39696616785,2023-01-06T08:01:30Z,82,,82,,89,65,0.10526315789473684
39685898814,2023-01-05T07:42:30Z,78,,78,,63,65,0.12556869881710647
39670733035,2023-01-04T07:13:30Z,82,,82,,58,64,0.060142711518858305
39657860456,2023-01-03T08:27:30Z,69,,69,,81,64,0.12095400340715502
39646334794,2023-01-02T08:19:30Z,82,,82,,67,64,0.09953917050691244
39635162273,2023-01-01T08:07:00Z,79,,79,,69,64,0.09350057012542759
39623570806,2022-12-31T07:23:30Z,85,,85,,96,65,0.06922357343311505
39610033180,2022-12-30T06:22:00Z,83,,83,,58,65,0.04819277108433735
39599060604,2022-12-29T05:57:30Z,81,,81,,63,65,0.07960741548527808
39588920207,2022-12-28T08:28:00Z,78,,78,,71,64,0.0984643179765131
39564955886,2022-12-26T08:54:30Z,84,,84,,92,63,0.05644402634054563
39553761104,2022-12-25T07:55:30Z,73,,73,,75,63,0.1623083859332732
39543835755,2022-12-24T08:30:00Z,87,,87,,59,64,0.0658882402001668
39532956122,2022-12-23T06:53:30Z,85,,85,,77,64,0.07692307692307693
39521187708,2022-12-22T06:41:30Z,81,,81,,55,65,0.09929078014184398
39511572386,2022-12-21T06:42:30Z,80,,80,,92,64,0.07233626588465299
39499643275,2022-12-20T06:45:00Z,89,,89,,72,65,0.07067812798471824
39486629062,2022-12-19T06:42:30Z,79,,79,,51,65,0.11187438665358194
39475441023,2022-12-18T08:23:00Z,88,,88,,78,66,0.0700354609929078
39453274488,2022-12-16T06:43:00Z,85,,85,,98,68,0.08983218163869694
39442118199,2022-12-15T06:35:00Z,82,,82,,62,67,0.07654563297350343
39415830920,2022-12-13T06:44:30Z,83,,83,,90,66,0.07422266800401203
39401972598,2022-12-12T07:00:30Z,84,,84,,100,67,0.09950738916256158
39381189543,2022-12-10T07:29:30Z,79,,79,,71,68,0.1126082771896054
39369595955,2022-12-09T06:20:30Z,81,,81,,69,67,0.05263157894736842
39356827836,2022-12-08T07:45:30Z,88,,88,,80,68,0.07692307692307693
39345340918,2022-12-07T05:47:30Z,77,,77,,31,69,0.0622876557191393
39321699056,2022-12-05T06:25:30Z,76,,76,,76,68,0.1037827352085354
39312685886,2022-12-04T08:00:00Z,80,,80,,101,68,0.08433734939759036
39300758528,2022-12-03T07:25:30Z,79,,79,,65,68,0.09192200557103064
39289479619,2022-12-02T06:22:00Z,77,,77,,61,68,0.054979253112033194
39278705338,2022-12-01T05:35:00Z,79,,79,,50,67,0.07766990291262135
39266129538,2022-11-30T06:23:30Z,80,,80,,90,67,0.07272727272727272
39254631624,2022-11-29T06:21:30Z,88,,88,,118,67,0.05286343612334802
39233267965,2022-11-27T08:37:30Z,85,,85,,94,67,0.08278145695364239
39221365286,2022-11-26T07:35:00Z,84,,84,,90,68,0.06174089068825911
39209899108,2022-11-25T06:04:30Z,85,,85,,69,69,0.0707182320441989
39198889476,2022-11-24T06:19:30Z,76,,76,,58,68,0.07312049433573635
39187184716,2022-11-23T06:14:30Z,83,,83,,81,66,0.05054509415262636
39175409033,2022-11-22T06:27:30Z,84,,84,,63,66,0.0695742471443406
39161375992,2022-11-21T06:14:30Z,80,,80,,61,66,0.11312700106723586
39150558300,2022-11-20T07:59:30Z,89,,89,,65,66,0.06519742883379247
39126046440,2022-11-18T06:14:30Z,76,,76,,50,68,0.11459459459459459
39113155020,2022-11-17T06:16:30Z,83,,83,,110,66,0.0737618545837724
39102756964,2022-11-16T06:02:30Z,81,,81,,47,70,0.09391675560298826
